105439,86378559,86378529,
105440,86378416,86378452,
105441,86378452,86378416,
105508,86379197,86379203,
105509,86379203,86379197,
105522,86379067,86379068,
105523,86379068,86379067,
105524,86379072,86379073,
105525,86379073,86379072,
105588,86380065,86380066,
105589,86380066,86380065,
1056,86405677,86405683,
105604,86380061,86380062,
105605,86380062,86380061,
105616,86387144,86387156,
105617,86387156,86387144,
105624,86386857,86386863,
105625,86386863,86386857,
105634,86386743,86386810,
105635,86386810,86386743,
105656,86386567,86386569,
105657,86386569,86386567,
105690,86387595,86387603,
105691,86387603,86387595,
1057,86405683,86405677,
105702,86387561,86387563,
105703,86387563,86387561,
105704,86387563,86387569,
105705,86387569,86387563,
105714,86387529,86387531,
105715,86387531,86387529,
105724,86387552,86387560,
105725,86387560,86387552,
105726,86387445,86387447,
105727,86387447,86387445,
105728,86387447,86387449,
105729,86387449,86387447,
105730,86387449,86387453,
105731,86387453,86387449,
105732,86387453,86387455,
105733,86387455,86387453,
105734,86387455,86387466,
105735,86387466,86387455,
105742,86387455,86387471,
105743,86387471,86387455,
105744,86387471,86387473,
105745,86387473,86387471,
105748,86387453,86387477,
105749,86387477,86387453,
105780,86387388,86387390,
105781,86387390,86387388,
105782,86387390,86387392,
105783,86387392,86387390,
105791,86387161,86387168,
105792,86387168,86387161,
105837,86387777,86387779,
105838,86387779,86387777,
105980,86383979,86383982,
105981,86383982,86383979,
105982,86383982,86377571,
105983,86377571,86383982,
105992,86383773,86383775,
105993,86383775,86383773,
106032,86384889,86384955,
106033,86384955,86384889,
106090,86385588,86385592,
106091,86385592,86385588,
106092,86385592,86385603,
106093,86385603,86385592,
106106,86385400,86385402,
106107,86385402,86385400,
106114,5381254303,86385396,
106115,86385396,5381254303,
106124,86386425,86386440,
106125,86386440,86386425,
106156,86385992,86385994,
106157,86385994,86385992,
106158,86385994,86385996,
106159,86385996,86385994,
106160,86385996,86385998,
106161,86385998,86385996,
106168,86385925,86385933,
106169,86385933,86385925,
106185,86393100,86393108,
106186,86393108,86393100,
106187,86393108,86393112,
106188,86393112,86393108,
106189,86393126,86382633,
106190,86382633,86393126,
106197,86392753,86392755,
106198,86392755,86392753,
106209,86392578,86392612,
106210,86392612,86392578,
106211,86392612,86373662,
106212,86373662,86392612,
106213,86373662,86392632,
106214,86392632,86373662,
106215,86392641,86392649,
106216,86392649,86392641,
106217,86392649,86392653,
106218,86392653,86392649,
106367,86393178,86393194,
106368,86393194,86393178,
106452,86394828,86394830,
106453,86394830,86394828,
106461,86394756,86394818,
106462,86394818,86394756,
106507,86394290,86394296,
106508,86394296,86394290,
106509,86394296,86508282,
106510,86508282,86394296,
106521,86389938,86389940,
106522,86389940,86389938,
106563,86390540,86390552,
106564,86390552,86390540,
106678,86390688,86390692,
106679,86390692,86390688,
106680,86390639,86390645,
106681,86390645,86390639,
106684,86390656,86390668,
106685,86390668,86390656,
106698,86391623,86391628,
106699,86391628,86391623,
106702,86391588,86391595,
106703,86391595,86391588,
106882,86397498,86397500,
106883,86397500,86397498,
106900,86398238,86398240,
106901,86398240,86398238,
106902,86398240,86398242,
106903,86398242,86398240,
106904,86398242,86398240,
106905,86398240,86398242,
10693,86445665,86445666,
10694,86445666,86445665,
106948,86398055,86398084,
106949,86398084,86398055,
107013,86398387,86398389,
107014,86398389,86398387,
107015,86398389,86398391,
107016,86398391,86398389,
1071,86405527,86405577,
107117,86394880,86394888,
107118,86394888,86394880,
107161,86385561,86395845,
107162,86395845,86385561,
10718,86445612,86445614,
10719,86445614,86445612,
1072,86405577,86405527,
107267,86396337,86396352,
107268,86396352,86396337,
107269,86396352,86396370,
107270,86396370,86396352,
107271,86396370,86396380,
107272,86396380,86396370,
107273,86396385,86396370,
107274,86396370,86396385,
107275,86396406,86396352,
107276,86396352,86396406,
10744,86445603,86445607,
10745,86445607,86445603,
107521,86401794,86401800,
107522,86401800,86401794,
10754,86441487,86441505,
10755,86441505,86441487,
10756,86441505,86441534,
10757,86441534,86441505,
10762,86441436,86441465,
10763,86441465,86441436,
107636,86402308,86402322,
107637,86402322,86402308,
107642,86402252,86402254,
107643,86402254,86402252,
107704,86403091,86403098,
107705,86403098,86403091,
107714,86403040,86403046,
107715,86403046,86403040,
107718,86403048,86403058,
107719,86403058,86403048,
107854,86403410,86403411,
107855,86403411,86403410,
107856,86403411,86403412,
107857,86403412,86403411,
107864,86403388,86403392,
107865,86403392,86403388,
107870,86403349,86403351,
107871,86403351,86403349,
107880,86394296,86394290,
107881,86394290,86394296,
107882,86394290,86403161,
107883,86403161,86394290,
107884,86403161,5600825113,
107885,5600825113,86403161,
107886,5600825113,86403174,
107887,86403174,5600825113,
107888,86403174,86403184,
107889,86403184,86403174,
107939,86399148,86399171,
107940,86399171,86399148,
107961,86398620,375764328,
107962,375764328,86398620,
107969,86398738,86398828,
107970,86398828,86398738,
107981,86387603,86387595,
107982,86387595,86387603,
107983,86399902,86399903,
107984,86399903,86399902,
107985,86399903,86399902,
107986,86399902,86399903,
108088,86400536,86400644,
108089,86400644,86400536,
108110,86400090,86400092,
108111,86400092,86400090,
108112,86400092,86400094,
108113,86400094,86400092,
108158,86401364,86401372,
108159,86401372,86401364,
108204,86401284,86401296,
108205,86401296,86401284,
10822,86441304,86441311,
108224,86400944,86400946,
108225,86400946,86400944,
10823,86441311,86441304,
10824,86441314,86426307,
10825,86426307,86441314,
10846,86441239,86441229,
10847,86441229,86441239,
10850,86441229,86441235,
10851,86441235,86441229,
10866,86441175,86441177,
10867,86441177,86441175,
10868,86441177,86441179,
10869,86441179,86441177,
10898,86441773,86431240,
10899,86431240,86441773,
10920,86441769,86387779,
10921,86387779,86441769,
10922,86387779,86441770,
10923,86441770,86387779,
10926,86441722,86441739,
10927,86441739,86441722,
10928,86441739,86441749,
10929,86441749,86441739,
10972,86442337,86442343,
10973,86442343,86442337,
10974,86442343,86442359,
10975,86442359,86442343,
10980,86442369,86442373,
10981,86442373,86442369,
10984,86435103,86442266,
10985,86442266,86435103,
10986,86442266,86442268,
10987,86442268,86442266,
10988,86442268,86442270,
10989,86442270,86442268,
10990,86442270,86442284,
10991,86442284,86442270,
10992,86442284,86442300,
10993,86442300,86442284,
10994,86442300,86442308,
10995,86442308,86442300,
10996,86442308,86442320,
10997,86442320,86442308,
10998,86442320,86442334,
10999,86442334,86442320,
11016,86442266,86442335,
11017,86442335,86442266,
11028,86442218,86442224,
11029,86442224,86442218,
11032,86442257,86442261,
11033,86442261,86442257,
11074,86442169,5381278228,
11075,5381278228,86442169,
11076,5381278228,86442171,
11077,86442171,5381278228,
1117,86405470,86405513,
1118,86405513,86405470,
11308,86442577,86442607,
11309,86442607,86442577,
11322,86426808,86442525,
11323,86442525,86426808,
114,86406781,86406796,
11434,86450622,86450630,
11435,86450630,86450622,
11436,86450630,86450632,
11437,86450632,86450630,
115,86406796,86406781,
11673,86451085,86451099,
11674,86451099,86451085,
11699,86450949,86450951,
11700,86450951,86450949,
11721,86450932,86450933,
11722,86450933,86450932,
11725,86450874,86450928,
11726,86450928,86450874,
11754,86450858,86450860,
11755,86450860,86450858,
11806,86450676,86450684,
11807,86450684,86450676,
11808,86450684,86450690,
11809,86450690,86450684,
1183,86410141,86410143,
1184,86410143,86410141,
1185,86410143,86410141,
1186,86410141,86410143,
11860,86451509,86451515,
11861,86451515,86451509,
11871,86451481,86451485,
11872,86451485,86451481,
11911,86451372,86451390,
11912,86451390,86451372,
11940,86451299,86451313,
11941,86451313,86451299,
11954,86451255,86451265,
11955,86451265,86451255,
11967,86451113,86451115,
11968,86451115,86451113,
12080,86432291,86444315,
12081,86444315,86432291,
12082,86444315,86452681,
12083,86452681,86444315,
12084,86452681,86452691,
12085,86452691,86452681,
12086,86452691,86452699,
12087,86452699,86452691,
12088,86452699,86421668,
12089,86421668,86452699,
12090,86421668,86440370,
12091,86440370,86421668,
12092,86440370,86452713,
12093,86452713,86440370,
12094,86452713,86451299,
12095,86451299,86452713,
12096,86451299,86452730,
12097,86452730,86451299,
12098,86452730,86452741,
12099,86452741,86452730,
12100,86452741,86452763,
12101,86452763,86452741,
12102,86452763,86393126,
12103,86393126,86452763,
12178,86393126,86451788,
12179,86451788,86393126,
12180,86451788,86451804,
12181,86451804,86451788,
12406,86448386,86449303,
12407,86449303,86448386,
12456,86448275,86448297,
12457,86448297,86448275,
12458,86448297,86448311,
12459,86448311,86448297,
12460,86448311,86448332,
12461,86448332,86448311,
12462,86448332,86448349,
12463,86448349,86448332,
12464,86448349,86448373,
12465,86448373,86448349,
12466,86448373,86448386,
12467,86448386,86448373,
12468,86448386,86448402,
12469,86448402,86448386,
12470,86448402,86448410,
12471,86448410,86448402,
12472,86448410,86448422,
12473,86448422,86448410,
12474,86448422,86448434,
12475,86448434,86448422,
12476,86448434,86423034,
12477,86423034,86448434,
12478,86423034,86423095,
12479,86423095,86423034,
12480,86423095,86448464,
12481,86448464,86423095,
12482,86448464,86448474,
12483,86448474,86448464,
12484,86448474,86422119,
12485,86422119,86448474,
12486,86422119,86439248,
12487,86439248,86422119,
12488,86439248,86432404,
12489,86432404,86439248,
1255,86383982,86409900,
12556,86432404,86450061,
12557,86450061,86432404,
12558,86450061,86450065,
12559,86450065,86450061,
1256,86409900,86383982,
12560,86450065,86450067,
12561,86450067,86450065,
12562,86450067,86450075,
12563,86450075,86450067,
1257,86409900,86409904,
1258,86409904,86409900,
12630,86429722,86450024,
12631,86450024,86429722,
12764,86449623,86449629,
12765,86449629,86449623,
12772,86430097,86449646,
12773,86449646,86430097,
12776,86435205,86456484,
12777,86456484,86435205,
12830,86456447,86456454,
12831,86456454,86456447,
12866,86456464,86456472,
12867,86456472,86456464,
12882,86456123,86456146,
12883,86456146,86456123,
12884,86456146,86456151,
12885,86456151,86456146,
12886,86456151,86456157,
12887,86456157,86456151,
12888,86456157,86456159,
12889,86456159,86456157,
12890,86456159,86456162,
12891,86456162,86456159,
12892,86456162,86456168,
12893,86456168,86456162,
12894,86456168,86456213,
12895,86456213,86456168,
12896,86456213,86456215,
12897,86456215,86456213,
12898,86456215,86456221,
12899,86456221,86456215,
12900,86456221,86456227,
12901,86456227,86456221,
12902,86456227,86456237,
12903,86456237,86456227,
12904,86456237,86456245,
12905,86456245,86456237,
12906,86456245,86456269,
12907,86456269,86456245,
12908,86456269,86456285,
12909,86456285,86456269,
12910,86456285,86456309,
12911,86456309,86456285,
12912,86456309,86452699,
12913,86452699,86456309,
13024,86455910,86455918,
13025,86455918,86455910,
13042,86455874,86455882,
13043,86455882,86455874,
13047,86455904,86455905,
13048,86455905,86455904,
13051,86440707,86455899,
13052,86455899,86440707,
13055,86455822,86437414,
13056,86437414,86455822,
13070,86457187,86457210,
13071,86457210,86457187,
13092,86382627,86457223,
13093,86457223,86382627,
13094,86457223,86454741,
13095,86454741,86457223,
13100,86457167,86413650,
13101,86413650,86457167,
13102,86457173,86457179,
13103,86457179,86457173,
13110,86442266,86457162,
13111,86457162,86442266,
13116,86456926,86456928,
13117,86456928,86456926,
13118,86456928,86441722,
13119,86441722,86456928,
13120,86441722,86436315,
13121,86436315,86441722,
13122,86436315,5382279688,
13123,5382279688,86436315,
13124,5382279688,86456962,
13125,86456962,5382279688,
13126,86456962,86441749,
13127,86441749,86456962,
13128,86441749,86456921,
13129,86456921,86441749,
13130,86456921,86457003,
13131,86457003,86456921,
13132,86457003,86457029,
13133,86457029,86457003,
13196,86456905,86456921,
13197,86456921,86456905,
13208,86456816,86456820,
13209,86456820,86456816,
13210,86456820,86456822,
13211,86456822,86456820,
13216,86426493,86456811,
13217,86456811,86426493,
13246,86456801,86456803,
13247,86456803,86456801,
13254,86456716,86456717,
13255,86456717,86456716,
13311,86457618,86457620,
13312,86457620,86457618,
13338,86457628,86457638,
13339,86457638,86457628,
13353,86457530,86457538,
13354,86457538,86457530,
13383,86457456,86457462,
13384,86457462,86457456,
13551,86457301,86457303,
13552,86457303,86457301,
13557,86457310,86457311,
13558,86457311,86457310,
13723,86458032,86458052,
13724,86458052,86458032,
13777,86456928,86457998,
13778,86457998,86456928,
13783,86457968,86457980,
13784,86457980,86457968,
13901,86457852,86457878,
13902,86457878,86457852,
13903,86457878,86457907,
13904,86457907,86457878,
13941,5383262886,86454228,
13942,86454228,5383262886,
13973,86454164,86420901,
13974,86420901,86454164,
13975,86420901,86454165,
13976,86454165,86420901,
14031,86454120,86454131,
14032,86454131,86454120,
14083,86392404,86454903,
14084,86454903,86392404,
14111,86454648,5375953877,
14112,5375953877,86454648,
14113,5375953877,86454493,
14114,86454493,5375953877,
14115,86454493,86370395,
14116,86370395,86454493,
14117,86370395,86454741,
14118,86454741,86370395,
14119,86454741,86422188,
14120,86422188,86454741,
14121,86422188,86454759,
14122,86454759,86422188,
14123,86454759,86454802,
14124,86454802,86454759,
14125,86454802,86454823,
14126,86454823,86454802,
14127,86454823,86454839,
14128,86454839,86454823,
14129,86454839,5383262917,
14130,5383262917,86454839,
14131,5383262917,86454841,
14132,86454841,5383262917,
14133,86454841,5383262919,
14134,5383262919,86454841,
14135,5383262919,86454856,
14136,86454856,5383262919,
14175,86454577,86454591,
14176,86454591,86454577,
14177,86454591,86454621,
14178,86454621,86454591,
14179,86454621,86454632,
14180,86454632,86454621,
14195,86454497,86454501,
14196,86454501,86454497,
14213,86454535,86454537,
14214,86454537,86454535,
14229,86454479,5375953874,
14230,5375953874,86454479,
14231,5375953874,86420470,
14232,86420470,5375953874,
14233,86420470,86454493,
14234,86454493,86420470,
14251,5659723236,5659723242,
14252,5659723242,5659723236,
14253,5659723242,5659723239,
14254,5659723239,5659723242,
14255,5659723239,5659723236,
14256,5659723236,5659723239,
14257,5659723236,86454382,
14258,86454382,5659723236,
14259,86454382,86454384,
14260,86454384,86454382,
14261,86454384,86556583,
14262,86556583,86454384,
14263,86454413,86454448,
14264,86454448,86454413,
14293,86425424,86454308,
14294,86454308,86425424,
14335,86455413,86455419,
14336,86455419,86455413,
14339,86455396,86455410,
14340,86455410,86455396,
14341,86455360,86455280,
14342,86455280,86455360,
14345,86455377,5578516768,
14346,5578516768,86455377,
14347,86455369,86455372,
14348,86455372,86455369,
14355,86455279,86455280,
14356,86455280,86455279,
14357,86455280,86455279,
14358,86455279,86455280,
1444,86410400,86410402,
1445,86410402,86410400,
14491,86455024,86455026,
14492,86455026,86455024,
14493,86455026,86370157,
14494,86370157,86455026,
14495,86454384,86455009,
14496,86455009,86454384,
14565,86455700,86455711,
14566,86455711,86455700,
14583,86455619,86455621,
14584,86455621,86455619,
14595,86455545,86455547,
14596,86455547,86455545,
14610,86455493,86455497,
14611,86455497,86455493,
14615,86455487,86455489,
14616,86455489,86455487,
14697,86431781,86461626,
14698,86461626,86431781,
14699,86461626,86461627,
147,86407227,86407238,
1470,86410310,86410331,
14700,86461627,86461626,
14701,86461627,86461632,
14702,86461632,86461627,
14703,86461632,86461675,
14704,86461675,86461632,
14705,86461675,86461632,
14706,86461632,86461675,
1471,86410331,86410310,
14731,86461519,5383263023,
14732,5383263023,86461519,
14755,86461474,86461476,
14756,86461476,86461474,
14772,86461513,86461519,
14773,86461519,86461513,
14778,86461483,86461507,
14779,86461507,86461483,
14788,86461455,86461457,
14789,86461457,86461455,
148,86407238,86407227, 
14825,86461393,86461411,
14826,86461411,86461393,
14829,86456157,86461386,
14830,86461386,86456157,
14895,86461213,86461195,
14896,86461195,86461213,
14897,86461195,86461266,
14898,86461266,86461195,
14899,86461191,86461195,
14900,86461195,86461191,
14901,86461195,86461209,
14902,86461209,86461195,
14975,5386545570,86438289,
14976,86438289,5386545570,
15043,86462027,86462041,
15044,86462041,86462027,
15089,86461699,86461701,
15090,86461701,86461699,
1510,86410838,86410840,
1511,86410840,86410838,
1512,86410821,86410831,
1513,86410831,86410821,
15150,86462881,86462892,
15151,86462892,86462881,
15160,86462838,86462877,
15161,86462877,86462838,
15365,86450061,86462650,
15366,86462650,86450061,
15432,86462579,86462592,
15433,86462592,86462579,
15438,86462409,86462411,
15439,86462411,86462409,
1546,86409900,86410808,
1547,86410808,86409900,
15498,86462402,5375953879,
15499,5375953879,86462402,
15500,86456157,86462398,
15501,86462398,86456157,
15530,86463812,86463814,
15531,86463814,86463812,
15532,86463733,86463737,
15533,86463737,86463733,
15676,86463119,86463121,
15677,86463121,86463119,
15785,86458965,86458968,
15786,86458968,86458965,
15803,5375953901,86435950,
15804,86435950,5375953901,
15983,86458580,86431905,
15984,86431905,86458580,
16029,86458525,86458514,
16030,86458514,86458525,
16039,86458510,86458514,
16040,86458514,86458510,
16041,86458514,86458518,
16042,86458518,86458514,
16069,5383263024,86458473,
16070,86458473,5383263024,
16137,86459755,86459757,
16138,86459757,86459755,
16191,86459648,86459658,
16192,86459658,86459648,
16195,86413013,86413016,
16196,86413016,86413013,
16227,86415141,86459316,
16228,86459316,86415141,
16229,86459316,86459319,
16230,86459319,86459316,
16231,86459319,86459327,
16232,86459327,86459319,
16233,86459327,86407575,
16234,86407575,86459327,
16235,86407575,86459431,
16236,86459431,86407575,
16255,5718882001,5383262895,
16256,5383262895,5718882001,
16263,86445436,86459444,
16264,86459444,86445436,
16273,86459253,86459267,
16274,86459267,86459253,
16279,86459251,86459253,
16280,86459253,86459251,
16281,86459253,86423030,
16282,86423030,86459253,
16283,86423030,86459261,
16284,86459261,86423030,
16285,86459261,86459263,
16286,86459263,86459261,
16311,86375854,86459237,
16312,86459237,86375854,
16313,86459237,86459239,
16314,86459239,86459237,
16315,86459239,86459243,
16316,86459243,86459239,
16317,86459243,86426061,
16318,86426061,86459243,
16319,86426061,86434950,
16320,86434950,86426061,
16321,86435958,5375953898,
16322,5375953898,86435958,
16389,86459126,86375832,
16390,86375832,86459126,
16391,86375832,86459134,
16392,86459134,86375832,
16397,86459120,86459122,
16398,86459122,86459120,
16399,86413016,86413031,
16400,86413031,86413016,
16401,86413031,86413064,
16402,86413064,86413031,
16403,86459163,86459169,
16404,86459169,86459163,
16429,86459108,5049750648,
16430,5049750648,86459108,
16531,86460159,86460163,
16532,86460163,86460159,
16537,86460165,86460193,
16538,86460193,86460165,
16557,86460105,86418998,
16558,86418998,86460105,
16591,86426238,86459851,
16592,86459851,86426238,
16675,86459761,86459763,
16676,86459763,86459761,
16677,86459763,86459765,
16678,86459765,86459763,
16679,86459765,86459768,
16680,86459768,86459765,
16681,86459768,86423018,
16682,86423018,86459768,
16683,86423018,86459771,
16684,86459771,86423018,
16685,86459771,86451115,
16686,86451115,86459771,
16687,86451115,86459120,
16688,86459120,86451115,
16689,86459120,86459775,
16690,86459775,86459120,
16691,86459775,86373016,
16692,86373016,86459775,
16693,86373016,86455372,
16694,86455372,86373016,
16695,86455372,86459780,
16696,86459780,86455372,
16697,86459780,86459782,
16698,86459782,86459780,
16699,86459782,86459784,
16700,86459784,86459782,
16701,86459784,86459785,
16702,86459785,86459784,
16703,86459785,86459788,
16704,86459788,86459785,
16705,86459788,86459800,
16706,86459800,86459788,
16707,86459800,86435127,
16708,86435127,86459800,
16709,86435127,86459812,
16710,86459812,86435127,
16711,86459812,86427724,
16712,86427724,86459812,
16713,86427724,86426010,
16714,86426010,86427724,
16715,86426010,86459822,
16716,86459822,86426010,
16813,86460515,86460517,
16814,86460517,86460515,
16859,86460497,86460503,
16860,86460503,86460497,
16907,1342336593,86499220,
16908,86499220,1342336593,
16909,86499220,86547233,
16910,86547233,86499220,
16911,86547233,86547272,
16912,86547272,86547233,
16913,86547272,86402322,
16914,86402322,86547272,
16915,86402322,86496500,
16916,86496500,86402322,
16917,86496500,86547408,
16918,86547408,86496500,
16919,86547408,1959900529,
16920,1959900529,86547408,
17017,86467301,86467303,
17018,86467303,86467301,
17019,86467303,86467305,
17020,86467305,86467303,
1703,86411075,86411085,
1704,86411085,86411075,
17043,86467319,86467321,
17044,86467321,86467319,
17045,86467321,86430896,
17046,86430896,86467321,
17047,86430896,331088952,
17048,331088952,86430896,
17071,86467113,86467115,
17072,86467115,86467113,
17115,86467061,86467083,
17116,86467083,86467061,
17281,86456820,86468555,
17282,86468555,86456820,
17287,86468565,86468580,
17288,86468580,86468565,
17309,86468544,86468546,
17310,86468546,86468544,
17391,86468433,86468435,
17392,86468435,86468433,
17393,86468435,86391623,
17394,86391623,86468435,
17395,86391623,86468437,
17396,86468437,86391623,
17483,86469337,86469338,
17484,86469338,86469337,
1753,86407793,86407799,
1754,86407799,86407793,
17585,5382281523,5382279717,
17586,5382279717,5382281523,
17609,86469145,86469147,
17610,86469147,86469145,
17611,86469147,86469149,
17612,86469149,86469147,
1767,86397136,86407807,
1768,86407807,86397136,
1771,86407718,86407720,
1772,86407720,86407718,
1773,4252175066,86407709,
1774,86407709,4252175066,
1788,86407575,86407609,
1789,86407609,86407575,
17891,86469531,86438057,
17892,86438057,86469531,
17987,86464641,86372732,
17988,86372732,86464641,
18005,86439705,86410143,
18006,86410143,86439705,
18047,86435623,86464591,
18048,86464591,86435623,
18117,86440185,86464208,
18118,86464208,86440185,
18119,86464208,86464220,
1812,86407549,86546734,
18120,86464220,86464208,
18121,86464220,86464245,
18122,86464245,86464220,
18123,86464245,86464250,
18124,86464250,86464245,
18125,86464250,86464264,
18126,86464264,86464250,
18127,86464264,86456123,
18128,86456123,86464264,
18129,86456123,86464285,
1813,86546734,86407549,
18130,86464285,86456123,
18131,86464285,86464289,
18132,86464289,86464285,
18133,86464289,86464298,
18134,86464298,86464289,
18135,86464298,86418393,
18136,86418393,86464298,
18137,86418393,86457968,
18138,86457968,86418393,
18139,86457968,86464326,
18140,86464326,86457968,
18141,86464326,86464360,
18142,86464360,86464326,
18143,86464360,86464364,
18144,86464364,86464360,
18145,86464364,86464370,
18146,86464370,86464364,
18147,86464370,86464427,
18148,86464427,86464370,
18149,86464427,86464442,
18150,86464442,86464427,
18151,86464442,86456269,
18152,86456269,86464442,
18153,86456269,86432281,
18154,86432281,86456269,
18271,86465410,86465411,
18272,86465411,86465410,
18303,86456285,86465421,
18304,86465421,86456285,
18361,86444443,86465114,
18362,86465114,86444443,
18485,86459812,86464927,
18486,86464927,86459812,
18487,86464922,86464924,
18488,86464924,86464922,
18489,86456215,86464730,
18490,86464730,86456215,
18569,86464671,86464673,
18570,86464673,86464671,
18571,86464673,86464674,
18572,86464674,86464673,
18609,86466046,86466048,
18610,86466048,86466046,
18615,86465879,86465887,
18616,86465887,86465879,
18655,86440370,86421668,
18656,86421668,86440370,
18795,86465580,86465582,
18796,86465582,86465580,
18827,86465571,86465575,
18828,86465575,86465571,
18875,86398389,86465459,
18876,86465459,86398389,
18881,86432084,86466801,
18882,86466801,86432084,
18891,86466805,86466818,
18892,86466818,86466805,
18893,86466818,86424419,
18894,86424419,86466818,
18895,86424419,86451509,
18896,86451509,86424419,
18897,86451509,86466882,
18898,86466882,86451509,
18903,86466706,86466718,
18904,86466718,86466706,
18957,86466770,86466786,
18958,86466786,86466770,
18959,86466786,86466788,
18960,86466788,86466786,
19015,86466239,86466241,
19016,86466241,86466239,
19049,86466332,86466344,
19050,86466344,86466332,
19147,86461519,86466147,
19148,86466147,86461519,
19233,86466138,86466140,
19234,86466140,86466138,
19267,86618834,86473219,
19268,86473219,86618834,
19269,86473219,86473231,
19270,86473231,86473219,
19311,86473058,86473128,
19312,86473128,86473058,
19313,86435206,86461699,
19314,86461699,86435206,
19315,86461699,86426487,
19316,86426487,86461699,
19323,86430386,86473155,
19324,86473155,86430386,
19325,86473155,86473174,
19326,86473174,86473155,
19329,86473137,86473143,
19330,86473143,86473137,
19353,86473026,86473043,
19354,86473043,86473026,
19355,86473043,86473047,
19356,86473047,86473043,
19357,86473047,86473052,
19358,86473052,86473047,
19399,86472839,86472849,
19400,86472849,86472839,
19581,86472657,86472659,
19582,86472659,86472657,
19704,86473648,86473650,
19705,86473650,86473648,
19808,86473513,5386545569,
19809,5386545569,86473513,
19810,5386545569,86438273,
19811,86438273,5386545569,
19812,86438273,86473533,
19813,86473533,86438273,
19872,86474341,86474343,
19873,86474343,86474341,
19998,86473913,86473928,
19999,86473928,86473913,
20053,3344709332,86473790,
20054,86473790,3344709332,
20059,86473822,86385996,
20060,86385996,86473822,
20061,86385996,86473839,
20062,86473839,86385996,
20072,86473814,86400944,
20073,86400944,86473814,
20099,86456162,86473695,
20100,86473695,86456162,
